supermarket,product,unit_price,year,month,day,weekday,total_sale
Tesco,Heinz Spicy Parsnip Soup,4.2,2024,1,29,0,1
Tesco,Mr Muscle Oven Cleaner,10.0,2024,1,29,0,1
Tesco,McCain Potato Smiles,5.51,2024,1,29,0,1
Tesco,Birds Eye Supersweet Sweetcorn,4.45,2024,1,29,0,1
Tesco,Goodfella's Gluten Free Margherita Pizza,11.43,2024,1,29,0,1
Tesco,Heinz Tomato Ketchup,3.9,2024,1,28,6,2
Tesco,Heinz Seriously Good Light Mayonnaise,4.9,2024,1,28,6,1
Tesco,Knorr Chicken Stock Cubes,19.4,2024,1,28,6,2
Tesco,Heinz Beef Broth Soup,4.2,2024,1,28,6,1
Tesco,Dolmio Lasagne Creamy White Sauce,4.55,2024,1,28,6,2
Tesco,Bisto Best Lamb Gravy Granules,17.8,2024,1,28,6,1
Tesco,Monster Energy Drink,3.25,2024,1,28,6,2
Tesco,Pukka Pepperoni Pizza Slice,10.3,2024,1,28,6,1
Tesco,Cadbury Caramilk Golden Caramel Chocolate Bar,13.633333333333333,2024,1,28,6,3
Tesco,Properchips Barbecue Lentil Chips,50.0,2024,1,28,6,1
Tesco,Coca-Cola Original Taste,3.1285714285714286,2024,1,28,6,7
Tesco,Schweppes Lemonade,2.7,2024,1,28,6,3
Tesco,Sterling Rolling Tobacco Essential,612.85,2024,1,28,6,2
Tesco,Walkers Prawn Cocktail Multipack Crisps,13.0,2024,1,28,6,1
Tesco,Ambrosia Devon Custard,4.2,2024,1,28,6,4
Tesco,Cadbury Dairy Milk Caramel Chocolate Bar,10.8,2024,1,28,6,3
Tesco,Walkers Smoky Bacon Multipack Crisps,13.0,2024,1,28,6,1
Tesco,Yutaka Japanese Rice Vinegar,14.7,2024,1,28,6,1
Tesco,Pringles Sour Cream & Onion Sharing Crisps,11.7,2024,1,28,6,2
Tesco,Coca-Cola Zero Sugar,2.4,2024,1,28,6,7
Tesco,Red Bull Energy Drink,4.8500000000000005,2024,1,28,6,6
Tesco,Fanta Lemon,2.2,2024,1,28,6,2
Tesco,Schweppes Slimline Tonic Water,2.45,2024,1,28,6,2
Tesco,Soreen Lift Bars Blueberry,14.6,2024,1,28,6,1
Tesco,Onken Natural Set Yogurt,3.2,2024,1,28,6,2
Tesco,Quorn Vegetarian Steak Strips,6.0,2024,1,28,6,1
Tesco,Bakers Meaty Meals Adult Small Dry Dog Food Beef,4.0,2024,1,28,6,1
Tesco,Fruit Shoot Summer Fruits Kids Juice Drink,2.35,2024,1,28,6,2
Tesco,Bombay Sapphire Gin & Tonic,9.6,2024,1,28,6,1
Tesco,Lea & Perrins Worcestershire Sauce,10.5,2024,1,28,6,2
Tesco,Swizzels Luscious Lollies,5.7,2024,1,28,6,1
Tesco,Bonne Maman Wild Blueberry Conserve,9.7,2024,1,28,6,1
Tesco,Betty Crocker Red Velvet Chocolate Cake Mix,7.1,2024,1,28,6,1
Tesco,Heinz Spaghetti Hoops in Tomato Sauce,3.35,2024,1,28,6,1
Tesco,Pepsi Max No Sugar Cola Bottle,1.7666666666666666,2024,1,28,6,3
Tesco,Peperami Firestick,30.0,2024,1,28,6,1
Tesco,Schweppes Pink Soda,1.8,2024,1,28,6,1
Tesco,Buxton Still Natural Mineral Water,0.7,2024,1,28,6,1
Tesco,Bundaberg Ginger Beer,4.05,2024,1,28,6,2
Tesco,Paxo Sage & Onion Stuffing Mix,12.95,2024,1,28,6,2
Tesco,Dolmio Bolognese Smooth Tomato Pasta Sauce,4.3,2024,1,28,6,2
Tesco,Blue Dragon Hoisin & Garlic Stir Fry Sauce,7.9,2024,1,28,6,1
Tesco,Gressingham Duck Fat,12.6,2024,1,28,6,1
Tesco,Pringles Salt & Vinegar Sharing Crisps,11.7,2024,1,28,6,2
Tesco,Bulldog Sensitive Moisturiser,70.0,2024,1,28,6,1
Tesco,Monster Energy Drink Pacific Punch,2.9,2024,1,28,6,1
Tesco,Walkers Salt & Vinegar Multipack Crisps,13.0,2024,1,28,6,1
Tesco,Dairylea Cheese Spread,11.725,2024,1,28,6,2
Tesco,Fruit Shoot Orange Kids Juice Drink,2.1333333333333333,2024,1,28,6,3
Tesco,Coca-Cola Zero Sugar Cherry,2.15,2024,1,28,6,2
Tesco,Betty Crocker Tempting Chocolate Cake Mix,13.3,2024,1,28,6,1
Tesco,Bonne Maman Peach Conserve,9.6,2024,1,28,6,1
Tesco,Pepsi Max Cherry No Sugar Cola Bottle,1.7666666666666668,2024,1,28,6,3
Tesco,Cadbury Dairy Milk Chocolate Bar,12.5,2024,1,28,6,5
Tesco,Haagen-Dazs Strawberry Cheesecake Ice Cream,11.7,2024,1,28,6,1
Tesco,Coca-Cola Cherry,1.7,2024,1,28,6,2
Tesco,Betty Crocker Vanilla Buttercream Style Icing,7.5,2024,1,28,6,1
Tesco,Walkers Classic Variety Multipack Crisps,10.65,2024,1,28,6,4
Tesco,Loyd Grossman Tomato & Chilli Pasta Sauce,8.6,2024,1,28,6,1
Tesco,Black Sheep Ale,4.0,2024,1,28,6,1
Tesco,Bonne Maman Hazelnut Chocolate Spread,13.0,2024,1,28,6,1
Tesco,Bisto Best Beef Gravy Granules,17.8,2024,1,28,6,2
Tesco,Johnson's Soothing Vapour Bath,8.8,2024,1,28,6,1
Tesco,Betty Crocker Chocolate Fudge Brownie Mix,7.23,2024,1,28,6,1
Tesco,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,11.1,2024,1,28,6,1
Tesco,Walkers Ready Salted Multipack Crisps,11.75,2024,1,28,6,2
Tesco,Rajah Chilli Powder,5.0,2024,1,28,6,1
Tesco,Pringles Smokey Bacon Sharing Crisps,12.2,2024,1,28,6,1
Tesco,Halo Top Sea Salt Caramel Ice Cream,11.4,2024,1,28,6,1
Tesco,Coors,2.35,2024,1,28,6,1
Tesco,Ben's Plant Powered Spicy Lentil Stew,8.77,2024,1,28,6,1
Tesco,Colgate Total Advanced Deep Clean Toothpaste,66.7,2024,1,28,6,1
Tesco,Haagen-Dazs Belgian Chocolate Ice Cream,11.7,2024,1,28,6,1
Tesco,Covonia Dry & Tickly Cough Linctus,26.65,2024,1,28,6,2
Tesco,Bisto Best Chicken Gravy Granules,17.8,2024,1,28,6,1
Tesco,Pek Chopped Pork,8.3,2024,1,28,6,1
Tesco,Pringles Prawn Cocktail Sharing Crisps,12.2,2024,1,28,6,1
Tesco,Cetaphil Gentle Skin Cleanser,46.6,2024,1,28,6,2
Tesco,Bisto Chicken Gravy Granules,12.2,2024,1,28,6,2
Tesco,Lee Kum Kee Premium Light Soy Sauce,7.3,2024,1,28,6,2
Tesco,Cherry Blossom Shoe Care Brush Set,4.4,2024,1,28,6,1
Tesco,Relentless Origin Energy Drink,2.25,2024,1,28,6,2
Tesco,Fanta Orange,2.45,2024,1,28,6,4
Tesco,Walkers Meaty Variety Multipack Crisps,10.5,2024,1,28,6,1
Tesco,Soreen Malt Lunchbox Loaves,4.325,2024,1,28,6,2
Tesco,Haagen-Dazs Salted Caramel Ice Cream,11.7,2024,1,28,6,1
Tesco,Pukka Chicken & Bacon Slice,10.3,2024,1,28,6,1
Tesco,Ocean Spray Cranberry Classic Juice Drink,1.65,2024,1,28,6,2
Tesco,Fanta Orange Zero,2.2,2024,1,28,6,2
Tesco,Birds Eye Garden Peas,3.526666666666667,2024,1,28,6,3
Tesco,Haagen-Dazs Vanilla Ice Cream,11.7,2024,1,28,6,1
Tesco,San Pellegrino Sparkling Natural Mineral Water,1.8666666666666665,2024,1,28,6,3
Tesco,Maggi Authentic Indian Tamarind Sauce,5.3,2024,1,28,6,1
Tesco,Pringles Cheese & Onion Sharing Crisps,12.2,2024,1,28,6,1
Tesco,Peperami Chorizo,30.0,2024,1,28,6,1
Tesco,Pukka Vegan Chicken & Mushroom Pie,9.5,2024,1,28,6,1
Tesco,Innocent Tropical Juice,3.15,2024,1,28,6,2
Tesco,Heinz Vegetable Soup,4.2,2024,1,28,6,1
Tesco,Dolmio Lasagne Red Tomato Sauce,4.3,2024,1,28,6,2
Tesco,Pringles Paprika Sharing Crisps,12.2,2024,1,28,6,1
Tesco,Pukka Minced Beef & Onion Pie,2.0,2024,1,28,6,1
Tesco,Kiddylicious Veggie Straws,64.58500000000001,2024,1,28,6,2
Tesco,Walkers Cheese & Onion Multipack Crisps,10.5,2024,1,28,6,1
Tesco,Peperami Original Salami,57.8,2024,1,28,6,1
Tesco,HP Brown Sauce,5.8,2024,1,28,6,1
Tesco,Bulldog Skincare Original Shower Gel,10.7,2024,1,28,6,1
Tesco,Heinz Chicken Noodle Soup,4.2,2024,1,28,6,1
Tesco,Innocent Apple Juice,3.15,2024,1,28,6,2
Tesco,Barossa Ink Shiraz,14.63,2024,1,28,6,1
Tesco,Dolmio Pasta Bake Creamy Tomato Pasta Sauce,5.0,2024,1,28,6,1
Tesco,Kellogg's Special K Oats & Honey Cereal,7.9,2024,1,28,6,1
Tesco,Pip & Nut Smooth Peanut Butter,10.3,2024,1,28,6,1
Tesco,Rustlers All Day Breakfast Sausage Muffin,11.94,2024,1,28,6,1
Tesco,Quorn Vegan Chicken Free Slices,26.0,2024,1,28,6,1
Tesco,Yeo Valley Organic Strawberry Yogurt,5.7,2024,1,28,6,1
Tesco,Shaken Udder Vanillalicious Milkshake,3.3,2024,1,28,6,1
Tesco,Shaken Udder Chocolush Milkshake,4.8,2024,1,28,6,1
Tesco,Batchelors Original Mushy Peas,1.97,2024,1,28,6,1
Tesco,Napolina Extra Virgin Olive Oil,10.9,2024,1,28,6,2
Tesco,Quaker Oat So Simple Original Porridge Sachets,13.0,2024,1,28,6,1
Tesco,Betty Crocker Chocolate Chip Cookie Mix,10.0,2024,1,28,6,1
Tesco,Yeo Valley Organic Salted Butter,12.0,2024,1,28,6,1
Tesco,Lyle's Golden Syrup,4.45,2024,1,28,6,2
Tesco,Tilda Pure Basmati Rice,4.35,2024,1,28,6,4
Tesco,Bonne Maman Black Cherry Conserve,9.7,2024,1,28,6,1
Tesco,Rustlers All Day Breakfast Pancake Stack,14.34,2024,1,28,6,1
Tesco,Fruit Shoot Apple Kids Juice Drink,2.2,2024,1,28,6,1
Tesco,Bisto Best Pork Gravy Granules,17.8,2024,1,28,6,1
Tesco,Dolmio Pasta Bake Carbonara Pasta Sauce,5.2,2024,1,28,6,1
Tesco,Blue Dragon Black Bean Stir Fry Sauce,7.9,2024,1,28,6,1
Tesco,Prymat Chicken Seasoning,13.0,2024,1,28,6,1
Tesco,Napolina Olive Oil,10.9,2024,1,28,6,2
Tesco,Walkers Roast Chicken Multipack Crisps,13.0,2024,1,28,6,1
Tesco,McCain Crispy French Fries,3.315,2024,1,28,6,2
Tesco,Quorn Vegetarian Chicken & Leek Family Pie,5.88,2024,1,28,6,1
Tesco,Colman's Bramley Apple Sauce,11.0,2024,1,28,6,1
Tesco,Heinz Minestrone Soup,4.2,2024,1,28,6,1
Tesco,Ginsters Chicken Tikka Slice,11.5,2024,1,28,6,1
Tesco,Heinz Lentil & Bacon Soup,4.2,2024,1,28,6,1
Tesco,Fanta Fruit Twist,2.2,2024,1,28,6,2
Tesco,Heinz Lentil Soup,4.2,2024,1,28,6,1
Tesco,Bonne Maman Raspberry Conserve,9.6,2024,1,28,6,1
Tesco,Dr Pepper Zero,2.2,2024,1,28,6,2
Tesco,Quaker Oat So Simple Golden Syrup Porridge Pot,22.8,2024,1,28,6,1
Tesco,Durex Play Silicone Based Perfect Glide Lubricant Gel,215.0,2024,1,28,6,1
Tesco,Naked Green Machine Super Smoothie,5.3,2024,1,28,6,1
Tesco,Jimmy's Iced Coffee Original,7.3,2024,1,28,6,1
Tesco,Lee Kum Kee Premium Dark Soy Sauce,7.3,2024,1,28,6,2
Tesco,Pepsi Max Lime No Sugar Cola Bottle,1.7666666666666666,2024,1,28,6,3
Tesco,Arla Protein Chocolate Flavour Pudding,8.8,2024,1,28,6,1
Tesco,Bakers Meaty Meals Adult Dry Dog Food Chicken,2.87,2024,1,28,6,1
Tesco,Robinsons Crushed Lime & Mint Fruit Cordial,6.0,2024,1,28,6,1
Tesco,Tropicana Pure Orange & Mango Fruit Juice,2.7,2024,1,28,6,1
Tesco,Colman's Tartare Sauce,11.8,2024,1,28,6,1
Tesco,Yutaka Sushi Rice,4.4,2024,1,28,6,1
Tesco,Felix Goody Bag Cat Treats Seaside Mix,15.415,2024,1,28,6,2
Tesco,Heinz Macaroni Cheese,5.0,2024,1,28,6,1
Tesco,Clover Light Spread,4.8,2024,1,28,6,1
Tesco,Blue Dragon Satay Stir Fry Sauce,7.9,2024,1,28,6,1
Tesco,Cofresh Chilli & Lemon Bombay Mix,3.0,2024,1,28,6,1
Tesco,Wagamama Katsu Curry Meal Kit,18.42,2024,1,28,6,1
Tesco,Yakult Original,7.12,2024,1,28,6,1
Tesco,Bisto Reduced Salt Chicken Gravy Granules,16.3,2024,1,28,6,1
Tesco,Knorr Beef Stock Cubes,23.8,2024,1,28,6,1
Tesco,Saint Agur Blue Cheese,20.0,2024,1,28,6,1
Tesco,Pukka Beef Pasty,8.3,2024,1,28,6,1
Tesco,Metanium Nappy Rash Ointment,155.0,2024,1,28,6,1
Tesco,Schweppes Tonic Water,2.45,2024,1,28,6,2
Tesco,Old Jamaica Ginger Beer,1.5,2024,1,28,6,1
Tesco,Tropicana Pressed Apple Fruit Juice,2.7,2024,1,28,6,1
Tesco,Rajah Haldi Ground Turmeric,6.0,2024,1,28,6,1
Tesco,Maltesers Cake Bars,0.46,2024,1,28,6,1
Tesco,Yakult Balance,7.1,2024,1,28,6,1
Tesco,Tiger Energy Drink,2.8,2024,1,28,6,1
Tesco,Filippo Berio Extra Virgin Olive Oil,15.45,2024,1,28,6,2
Tesco,Princes Corned Beef,12.166666666666664,2024,1,28,6,3
Tesco,Squeaky Bean Spanish Chorizo Style Slices,31.67,2024,1,28,6,1
Tesco,Ginsters Philly Cheese Steak Bake,12.8,2024,1,28,6,1
Tesco,Tilda Kids Sunshine Vegetable Rice,10.0,2024,1,28,6,1
Tesco,Blue Dragon Coconut Milk,6.25,2024,1,28,6,1
Tesco,Schar Gluten Free Jaffa Cakes,9.3,2024,1,28,6,1
Tesco,Dorset Cereals Oat Granola Breakfast Cereal,8.0,2024,1,28,6,1
Tesco,Cofresh London Mix,3.0,2024,1,28,6,1
Tesco,Ginsters Peppered Steak Slice,11.5,2024,1,28,6,1
Tesco,Felix Goody Bag Cat Treats Original Mix,18.33,2024,1,28,6,1
Tesco,Bakers Meaty Meals Adult Dry Dog Food Beef,2.87,2024,1,28,6,1
Tesco,Heinz Spicy Parsnip Soup,4.2,2024,1,28,6,1
Tesco,Felix Goody Bag Cat Treats Mixed Grill,18.33,2024,1,28,6,1
Tesco,Maille Wholegrain Mustard,13.1,2024,1,28,6,1
Tesco,Pukka All Day Breakfast Slice,10.3,2024,1,28,6,1
Tesco,Savlon Antiseptic Cream,42.0,2024,1,28,6,1
Tesco,Heinz Broccoli & Stilton Soup,4.2,2024,1,28,6,1
Tesco,Loyd Grossman Tomato & Basil Pasta Sauce,7.15,2024,1,28,6,2
Tesco,Cadbury Dairy Milk Whole Nut Chocolate Bar,11.1,2024,1,28,6,1
Tesco,Maynards Bassetts Jelly Babies,9.1,2024,1,28,6,1
Tesco,Reese's Peanut Butter Creme Egg,17.6,2024,1,28,6,1
Tesco,Naked Blue Machine Super Smoothie,5.3,2024,1,28,6,1
Tesco,Whole Earth Crunchy Peanut Butter,9.9,2024,1,28,6,1
Tesco,Betty Crocker Peanut Butter Brownie Mix,8.57,2024,1,28,6,1
Tesco,Tango Orange Original Bottle,2.05,2024,1,28,6,2
Tesco,Naked Strawberry & Banana Smoothie,4.0,2024,1,28,6,1
Tesco,Laila Basmati Rice,2.1666666666666665,2024,1,28,6,3
Tesco,Pip & Nut Crunchy Peanut Butter,10.3,2024,1,28,6,1
Tesco,Nescafe Azera Americano Instant Coffee,52.1,2024,1,28,6,2
Tesco,Heinz Spring Vegetable Soup,4.2,2024,1,28,6,1
Tesco,Blue Dragon Chow Mein Stir Fry Sauce,7.9,2024,1,28,6,1
Tesco,Lindt Gold Bunny White Chocolate,32.5,2024,1,28,6,2
Tesco,Ben & Jerry's Caramel Chew Chew Ice Cream Tub,11.2,2024,1,28,6,1
Tesco,Betty Crocker Velvety Vanilla Cake Mix,7.1,2024,1,28,6,1
Tesco,Vitalite Dairy Free Spread,4.0,2024,1,28,6,1
Tesco,Oust All Purpose Descaler,21.33,2024,1,28,6,1
Tesco,Blue Dragon Thai Red Curry Paste,13.5,2024,1,28,6,1
Tesco,Colman's Horseradish Sauce,12.5,2024,1,28,6,1
Tesco,Benylin Dry & Tickly Cough Syrup,33.35,2024,1,28,6,2
Tesco,Bonne Maman Strawberry Conserve,9.6,2024,1,28,6,1
Tesco,Maynards Bassetts Wine Gums,9.1,2024,1,28,6,1
Tesco,Heinz Spaghetti Bolognese,7.5,2024,1,28,6,2
Tesco,Ginsters Chicken & Bacon Pasty,10.8,2024,1,28,6,1
Tesco,Bonne Maman Blackcurrant Conserve,9.6,2024,1,28,6,1
Tesco,Robinsons Pressed Pear & Elderflower Fruit Cordial,6.0,2024,1,28,6,1
Tesco,Whole Earth Smooth Peanut Butter,9.9,2024,1,28,6,1
Tesco,Ginsters Chicken & Mushroom Slice,11.5,2024,1,28,6,1
Tesco,Kiddylicious Banana & Pumpkin Melty Buttons,116.67,2024,1,28,6,1
Tesco,M&M's Milk Chocolate Bites Pouch Bag,11.9,2024,1,28,6,1
Tesco,Sudocrem Antiseptic Healing Cream,38.66666666666666,2024,1,28,6,3
Tesco,Lee Kum Kee Panda Oyster Sauce,4.7,2024,1,28,6,1
Tesco,Heinz French Onion Soup,4.2,2024,1,28,6,1
Tesco,Kenco Smooth Instant Coffee,31.2,2024,1,28,6,1
Tesco,Jimmy's Iced Coffee Mocha,7.3,2024,1,28,6,1
Tesco,Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce,7.9,2024,1,28,6,1
Tesco,Kikkoman Tamari Gluten Free Soy Sauce,12.0,2024,1,28,6,1
Tesco,Very Lazy Cajun Paste,15.0,2024,1,28,6,1
Tesco,Arla Protein Strawberry Yogurt,6.2,2024,1,28,6,1
Tesco,Deep Heat Muscle Rescue Heat Spray,81.4,2024,1,28,6,1
Tesco,Quaker Oat So Simple Original Porridge Pot,28.9,2024,1,28,6,1
Tesco,Aunt Bessie's Jam Roly Poly,6.7,2024,1,28,6,1
Tesco,Bisto Onion Gravy Granules,16.3,2024,1,28,6,1
Tesco,Bonne Maman Apricot Conserve,9.6,2024,1,28,6,1
Tesco,Pukka Steak Slice,10.3,2024,1,28,6,1
Tesco,Sudafed Blocked Nose Spray,320.0,2024,1,28,6,1
Tesco,Bisto Reduced Salt Gravy Granules,13.7,2024,1,28,6,2
Tesco,Urban Fruit Gently Baked Mango,29.0,2024,1,28,6,1
Tesco,Princes Reduced Salt Corned Beef,10.3,2024,1,28,6,1
Tesco,Kenco Rich Instant Coffee,31.2,2024,1,28,6,1
Tesco,Clover Spread,4.0,2024,1,28,6,1
Tesco,Colman's Seafood Sauce,11.0,2024,1,28,6,1
Tesco,Cetaphil Oily Skin Cleanser,42.4,2024,1,28,6,1
Tesco,Elephant Atta Medium Chapatti Flour,0.97,2024,1,28,6,1
Tesco,Nizoral Anti-Dandruff Shampoo,116.7,2024,1,28,6,1
Tesco,Cherry Blossom Shoe Polish Black,31.2,2024,1,28,6,1
Tesco,Bisto Vegetable Gravy Granules,16.3,2024,1,28,6,1
Tesco,Morliny Frankfurters,7.1,2024,1,28,6,1
Tesco,Ambrosia Light Rice Pudding,6.3,2024,1,28,6,1
Tesco,Heinz Oxtail Soup,4.2,2024,1,28,6,1
Tesco,Dr. Oetker Liquid Glucose,15.4,2024,1,28,6,1
Tesco,Deliciously Ella Nutty Granola,10.0,2024,1,28,6,1
Tesco,Arla Protein Blueberry Yogurt,6.2,2024,1,28,6,1
Tesco,McCain Potato Smiles,5.51,2024,1,28,6,1
Tesco,Kenco Gold Indulgence Instant Coffee,32.0,2024,1,28,6,1
Tesco,Mr Muscle Oven Cleaner,10.0,2024,1,28,6,1
Tesco,Pringles Original Sharing Crisps,11.7,2024,1,28,6,2
Tesco,Mr Kipling Manor House Cake,8.2,2024,1,28,6,1
Tesco,Relentless Raspberry Zero Energy Drink,2.5,2024,1,28,6,1
Tesco,Ocean Spray Smooth Cranberry Sauce,7.0,2024,1,28,6,1
Tesco,Heinz Seriously Good Mayonnaise,4.4,2024,1,28,6,1
Tesco,Diet Pepsi Cola Bottle,0.9,2024,1,28,6,1
Tesco,Schweppes Slimline Lemonade,0.7,2024,1,28,6,1
Tesco,Bottlegreen Elderflower Cordial,8.5,2024,1,28,6,1
Tesco,Lavazza Qualita Rossa Coffee Beans,17.6,2024,1,28,6,1
Tesco,Filippo Berio Mild & Light Olive Oil,17.1,2024,1,28,6,1
Tesco,Betty Crocker Zesty Lemon Cake Mix,7.1,2024,1,28,6,1
Tesco,Betty Crocker Chocolate Fudge Icing,7.5,2024,1,28,6,1
Tesco,Goodfella's Gluten Free Margherita Pizza,11.43,2024,1,28,6,1
Tesco,Fruit Shoot Apple Kids Juice Drink,2.2,2024,1,27,5,1
Tesco,Dr Pepper Zero,2.2,2024,1,27,5,2
Tesco,Walkers Classic Variety Multipack Crisps,10.65,2024,1,27,5,4
Tesco,Heinz Oxtail Soup,4.2,2024,1,27,5,1
Tesco,Heinz Seriously Good Light Mayonnaise,4.9,2024,1,27,5,1
Tesco,Knorr Chicken Stock Cubes,19.4,2024,1,27,5,2
Tesco,Pringles Original Sharing Crisps,11.7,2024,1,27,5,2
Tesco,Schweppes Lemonade,2.7,2024,1,27,5,3
Tesco,Walkers Smoky Bacon Multipack Crisps,13.0,2024,1,27,5,1
Tesco,Bakers Meaty Meals Adult Small Dry Dog Food Beef,4.0,2024,1,27,5,1
Tesco,Fruit Shoot Summer Fruits Kids Juice Drink,2.35,2024,1,27,5,2
Tesco,Cadbury Caramilk Golden Caramel Chocolate Bar,13.633333333333333,2024,1,27,5,3
Tesco,Quorn Vegetarian Steak Strips,6.0,2024,1,27,5,1
Tesco,Coca-Cola Zero Sugar,2.275,2024,1,27,5,8
Tesco,Heinz Beef Broth Soup,4.2,2024,1,27,5,1
Tesco,Lea & Perrins Worcestershire Sauce,10.5,2024,1,27,5,2
Tesco,Dolmio Bolognese Chunky Mushroom Pasta Sauce,5.0,2024,1,27,5,1
Tesco,Properchips Barbecue Lentil Chips,50.0,2024,1,27,5,1
Tesco,Ocean Spray Smooth Cranberry Sauce,7.0,2024,1,27,5,1
Tesco,Cetaphil Oily Skin Cleanser,38.1,2024,1,27,5,2
Tesco,Blue Dragon Hoisin & Garlic Stir Fry Sauce,7.9,2024,1,27,5,1
Tesco,Monster Energy Drink,3.25,2024,1,27,5,2
Tesco,Fanta Orange,2.24,2024,1,27,5,5
Tesco,Pepsi Max Lime No Sugar Cola Bottle,1.7666666666666666,2024,1,27,5,3
Tesco,Bisto Best Lamb Gravy Granules,17.8,2024,1,27,5,1
Tesco,Benylin Dry & Tickly Cough Syrup,33.35,2024,1,27,5,2
Tesco,Deep Heat Muscle Rescue Heat Spray,81.4,2024,1,27,5,1
Tesco,Sudocrem Antiseptic Healing Cream,38.66666666666666,2024,1,27,5,3
Tesco,Haagen-Dazs Belgian Chocolate Ice Cream,11.7,2024,1,27,5,1
Tesco,Pukka Minced Beef & Onion Pie,2.0,2024,1,27,5,1
Tesco,Tango Orange Original Bottle,2.05,2024,1,27,5,2
Tesco,Paxo Sage & Onion Stuffing Mix,12.95,2024,1,27,5,2
Tesco,Cadbury Dairy Milk Caramel Chocolate Bar,10.8,2024,1,27,5,3
Tesco,Dolmio Bolognese Smooth Tomato Pasta Sauce,4.3,2024,1,27,5,2
Tesco,Princes Reduced Salt Corned Beef,10.3,2024,1,27,5,1
Tesco,Blue Dragon Thai Green Curry Paste,13.5,2024,1,27,5,1
Tesco,Deliciously Ella Nutty Granola,10.0,2024,1,27,5,1
Tesco,Cadbury Dairy Milk Chocolate Bar,12.5,2024,1,27,5,5
Tesco,San Pellegrino Sparkling Natural Mineral Water,1.866666666666667,2024,1,27,5,3
Tesco,Durex Play Silicone Based Perfect Glide Lubricant Gel,215.0,2024,1,27,5,1
Tesco,Dairylea Cheese Spread,11.725,2024,1,27,5,2
Tesco,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,11.1,2024,1,27,5,1
Tesco,Heinz Spicy Parsnip Soup,4.2,2024,1,27,5,1
Tesco,Schweppes Slimline Tonic Water,2.45,2024,1,27,5,2
Tesco,Coca-Cola Original Taste,3.128571428571429,2024,1,27,5,7
Tesco,Bonne Maman Hazelnut Chocolate Spread,13.0,2024,1,27,5,1
Tesco,Quorn Vegan Chicken Free Slices,26.0,2024,1,27,5,1
Tesco,Bisto Best Beef Gravy Granules,17.8,2024,1,27,5,2
Tesco,Blue Dragon Sweet & Sour Stir Fry Sauce,7.9,2024,1,27,5,1
Tesco,Sharwood's Fine Egg Noodles,8.85,2024,1,27,5,1
Tesco,Pepsi Max No Sugar Cola Bottle,1.7666666666666666,2024,1,27,5,3
Tesco,Schweppes Slimline Lemonade,0.7,2024,1,27,5,1
Tesco,Fruit Shoot Orange Kids Juice Drink,2.35,2024,1,27,5,2
Tesco,McCain Crispy French Fries,3.315,2024,1,27,5,2
Tesco,Walkers Cheese & Onion Multipack Crisps,11.75,2024,1,27,5,2
Tesco,Walkers Ready Salted Multipack Crisps,11.75,2024,1,27,5,2
Tesco,Dolmio Lasagne Red Tomato Sauce,4.3,2024,1,27,5,2
Tesco,Innocent Apple Juice,3.3,2024,1,27,5,1
Tesco,Squeaky Bean Spanish Chorizo Style Slices,31.67,2024,1,27,5,1
Tesco,Blue Dragon Black Bean Stir Fry Sauce,7.9,2024,1,27,5,1
Tesco,Gressingham Duck Fat,12.6,2024,1,27,5,1
Tesco,Swizzels Luscious Lollies,5.7,2024,1,27,5,1
Tesco,Bottlegreen Elderflower Cordial,8.5,2024,1,27,5,1
Tesco,Pepsi Max Cherry No Sugar Cola Bottle,1.7666666666666668,2024,1,27,5,3
Tesco,Walkers Salt & Vinegar Multipack Crisps,13.0,2024,1,27,5,1
Tesco,Soreen Lift Bars Blueberry,14.6,2024,1,27,5,1
Tesco,Lee Kum Kee Premium Light Soy Sauce,7.3,2024,1,27,5,2
Tesco,Bisto Chicken Gravy Granules,13.566666666666668,2024,1,27,5,3
Tesco,Innocent Tropical Juice,3.3,2024,1,27,5,1
Tesco,Betty Crocker Vanilla Buttercream Style Icing,7.5,2024,1,27,5,1
Tesco,Tilda Pure Basmati Rice,4.35,2024,1,27,5,4
Tesco,Fanta Orange Zero,2.2,2024,1,27,5,2
Tesco,Tropicana Pure Orange & Mango Fruit Juice,2.7,2024,1,27,5,1
Tesco,Soreen Lift Bars Raspberry & Vanilla,14.6,2024,1,27,5,1
Tesco,Cofresh Gujarati Mix,3.0,2024,1,27,5,1
Tesco,Jimmy's Iced Coffee Mocha,7.3,2024,1,27,5,1
Tesco,Filippo Berio Mild & Light Olive Oil,17.1,2024,1,27,5,1
Tesco,Tropicana Pressed Apple Fruit Juice,2.7,2024,1,27,5,1
Tesco,Shaken Udder Chocolush Milkshake,4.8,2024,1,27,5,1
Tesco,Colgate Total Advanced Deep Clean Toothpaste,66.7,2024,1,27,5,1
Tesco,HP Brown Sauce,5.8,2024,1,27,5,1
Tesco,Kiddylicious Veggie Straws,64.58500000000001,2024,1,27,5,2
Tesco,Haagen-Dazs Strawberry Cheesecake Ice Cream,11.7,2024,1,27,5,1
Tesco,Heinz Broccoli & Stilton Soup,4.2,2024,1,27,5,1
Tesco,Lindt Gold Bunny White Chocolate,32.5,2024,1,27,5,2
